movie_id,title,text
30596,Bodyguards and Assassins,2009in 1905 revolutionist sun yat-sen visit hong kong to discuss plan with tongmenghui member to overthrow the qing dynasty. but when they find out that assassin have been sent to kill him they assembl a group of protector to prevent ani attacks.drama action historyassassin martialart sword bloodsplatt impal beatentodeath hongkong headbashedin extremeviol violentdeath hook bloodyfight throatslit violencedonnieyen wangxue-qi tonyleungka-fai nicholasts hujun erictsang liyu-chun fanbingb zhouyun mengkebat wangbo-chieh leonlai jackycheung michellerei simonyam cungl zhanghanyu johnshumkin-funchuntin-nam teddychan guojunli joycechanka-yito save a nation futur they must protect one man from it past.十月圍城
3021,1408,2007a man who special in debunk paranorm occurr check into the fabl room 1408 in the dolphin hotel. soon after settl in he confront genuin terror.horror thrillersuicid newyork hotel fire hotelroom wifehusbandrelationship suicideattempt window door hauntedhous research ghostworld paint telephon lossofdaught bloodjohncusack samuell.jackson marymccormack jasminejessicaanthoni tonyshalhoub alexandrasilb emilyharvey noahleemargett williamarmstrong paulbirchard margotleicest angeloquendo walterlewi ericmey davidnicholson hollyhay johannurb andrew-leepott kimthomson drewpowel gilcohen-alloro isiahwhitlockjr. bennyurquidez lencari raynichola tinamaskel paulkasey georgecottl julianspenc williamwilloughbi thomasa.mcmahon anthonyc.mazza chriscarey kevindobson peterconboy georgielee-robinson bernadettelord robmcgillivray katewalsh jacobwhitebobweinstein harveyweinstein stephenk gabrielyar scottalexand larrykaraszewski lorenzodibonaventura peterboyl benoîtdelhomm natalieward andrewlaw mikaelhåfström mattgreenberg jakemy stuartkearn karlderrick paulcorbould danielb.cl danarobin markraggett elainegraing richardsaperstein jessiethiel marinamorri triciaronten gilesedleston markgrimwad catherineallinson kateringsel gabrielavázquez patkaram jeremysteckl johnanthoni gregoutcalt kellydenni antoniakalmacoff elenazoka alimerhi brianaburk audragorman leedavidle roble darrenagnew unahillth onli demon in room 1408 are those within you.1408
957,Spaceballs,"1987when the nefari dark helmet hatch a plan to snatch princess vespa and steal her ""planets"" air space-bum-for-hir lone starr and hi clueless sidekick fli to the rescue. along the way they meet yogurt who put lone starr wise to the power of ""the schwartz."" can he master it in time to save the day?comedi sciencefictionandroid lasergun swordplay templ spacemarin spacebattl spacetravel spacemiss galaxi comb altar magnetbeam jam speedoflight plasticsurgeri password shield nose spoofmelbrook rickmorani billpullman daphnezuniga johncandi georgewyn joanriv dickvanpatten michaelwinslow loreneyarnelljansson johnhurt edgal stephentobolowski sandyhelberg domdeluis philhartman tressmacneil coreyburton michaelyork rickducommun rudydeluca kenolfson denisegallup diangallup jimjackman jimj.bullock salviscuso johnhurtjohnmorri lynnstalmast haroldmichelson billshepard terencemarsh conradbuffiv davidrubin melbrook melbrook melbrook thomasmeehan ronnygraham nickmclean johnfrancojr. kendiaz robertlathambrown sandinabailo-lap peteralbiez craigboyajian dickwarlock mikewashlak ezraswerdlowmay the schwartz be with youspacebal"
256917,The Water Diviner,"2014in 1919 australian farmer joshua connor travel to turkey to discov the fate of hi three son report miss in action. hold on to hope joshua must travel across the war-torn landscap to find the truth and hi own peace.war dramaistanbul australia postworldwari farmer missinginact missingson gallipolicampaign inspiredbytrueeventsrussellcrow olgakurylenko yılmazerdoğan cemyılmaz jaicourtney ryancorr jamesfras ""benotoole"" stevebastoni salihkalyon dylangeorgiad megangal danielwylli michaeldorman christophersomm benedicthardi jacquelinemckenzi isabelluca damonherriman robertmammon denizakdeniz aidanliamsmith jackdouglaspatterson bennorrisrussellcrow lisagerrard andrewlesni andrewmason brettratn nikkibarrett davidhirschfeld johncolle richardtognetti ludovicoeinaudi zeveleftheri rebeccacohen ernieclark annagray annagray wendydewa wendydewa chriskennedi barbaragibb andrewknight andrewknight dougcoleman aliakdeniz waynepashley waynepashley waynepashley mattvilla sonaljoshi tuesdayston fundabuyuktunalioglu troylum sedefec guntiss lorelleadamson andrewanastasio andrewanastasio keithrodg jenniferlamphe jenniferlamphe emmamitchel robynelliott jamespack derrynpasquil libbyvilla reggarsid petermccaffrey petermccaffrey fabiansanjurjo jo-annbeikoff pruefletch davidbooth vickiniehu zeljkastanin fionanix markrog joweek imogentrowel tessschofield nataliewal pinarcelik cagriaydin maritamussett mariogabri gregp.fitzgerald peterpurcel taymantekin nickforst christinecheung tonywal ricklisl peterstubb scottdolan davidnichol muratsengül victoriamielewska gerrynucifora frankhrubi andrewmil serdegulerdogan kerrystok timworn angusross chriswebb colindean gerardmahoni grantwilson shaylawr shaylawr jenrossit jackiewallington jasonbaird scottlovelock gregtynan hannahandrew sarahabbey gavinaubrey micharnecloughley christinanorman brendantolley timevan menderesdemir melisakurtay umutozdemirci ebrukiziltan dilekzengin mahmutterzi emrecosar mustafakemalolc umutalkan erhanalpdundar bethbezzinato honour a promise. To find hi sons. To make hi peace.th water divin"
544,There's Something About Mary,"1998have never fulli recov from a prom date that becam a total disast a man final get a chanc to reunit with hi old prom date onli to run up against other suitor includ the sleazi detect he hire to find her.rom comedysurgeon stalker romanticcomedi dreamgirl taboo screwballcomedi frisbe troubadour grossoutcomedi intellectualdisabilitycamerondiaz benstil mattdillon leeevan chriselliott linshay jeffreytambor markiepost keithdavid w.earlbrown sarahsilverman brettfavr khandialexand richardtyson robmoran williegarson richardjenkin harlandwilliam stevetylerchristophergreenburi marcs.fisch marcs.fisch rickmontgomeri bobbyfarrelli bobbyfarrelli bobbyfarrelli peterfarrelli peterfarrelli peterfarrelli eddect johnj.strauss frankbeddor michaelsteinberg bradleythoma charlesb.wessl j.b.roger j.b.roger patrickheali markcharpenti markirwin arlanjayvett scottjacobson maryzophr rickbark happywalt garrettgr tonygardn davidbetancourt erniemalik joshklausn jonathanrichman bernadettemazur larrymadara richardk.wright stevegehrk leslieherman seangarnhart jaywilkinson jameswright ulrikaakand michaelj.benavent bobbyamor jayw.yowl jamesharri garyl.g.simpson glennwatson vonihinkl michaelmetzel ""jonathonearlstein"" kevinharri samtedesco garykatsuyaushino lindas.cormani dennismcneil joegarcia davidalban march.katz sondradeeboyachek p.toddco troywhit thomasa.imperato jonudel jimcampbel nicklasfarrantello catherinecalleson rosapalomoglennon terrybutl markdan leahsokolowski mikeclayton stevebattaglia susanrhoden norenebini scottmundi scottmalchu robertpawloski jonglafck martinw.bel joseduart michaelhopkin andrealakin anthonychiofalo gordiemerrick jasonbarfield larrybradshaw jamesbright andreaisaac jerryhal mikeross-trevorlov Is In the hair.ther someth about mari"
13680,The Game Plan,2007bachelor footbal star joe kingman seem to have it all. He is wealthi and carefre and hi team is on the way to captur a championship. suddenli he is tackl by some unexpect news: He ha a young daughter the result of a last fling with hi ex-wife. joe must learn to balanc hi person and profession live with the need of hi child.comedi familyamericanfootbal bachelor sportsteam sport aerob tweengirl publicistdwaynejohnson madisonpetti kyrasedgwick roselynsánchez morrischestnut hayesmacarthur brianj.whit jamalduff paigeturco gordonclapp katenauta roberttorti jackieflynn laurenstorm thomasconroygreggardin michaeljablow audreywel audreywel andyfickman markciardi gordongray nicholemillard kathrynpricehalf hi size twice the troubl ... and she move in.th game plan
277,Underworld,"2003vampir and werewolv have wage a nocturn war against each other for centuries. but all bet are off when a femal vampir warrior name selen ""whos"" famou for her strength and werewolf-hunt prowess becom smitten with a peace-lov male werewolf michael who want to end the war.fantasi action thrillerbudapest subway ""loveofoneslife"" vampir bite descend hostil shootout werewolf blunt fangvampkatebeckinsal scottspeedman michaelsheen shanebrolli billnighi erwinled sophiamyl robbiege wentworthmil kevingrevioux zitagörög scottmcelroy richardcetron mikemukati dennisj.kozeluh toddschneid sándorbolla hankamo zsuzsabarsi andreaspatton dannymcbrid jázmindammak juditkuchta vanessanagi atillapink ildikókovác sándorboro jánosoláh briansteel kurtcarley ranamorrison zoltanpappkevinphipp tomrosenberg brutonjon celestiafox paulhasling lenwiseman lenwiseman kevingrevioux kevingrevioux garylucchesi richards.wright richards.wright skipwilliamson henrywinterstern terrymckay jamesmcquaid robertbernacchi tonypierce-robert martinhunt wendypartridg claudeletessi patricktatopoulo patricktatopoulo deborahaquila markegerton markegerton nigelgalt malcolmston csabastork katalinjakot jenniferl.smith anjastadelmann dannylohn bradmartin bradmartin stephentaylor györgysánta nersesgezalyan gáborforgác triciawood zoltánhorváth marcelspisak gyulaherjeczki dannymcbrid dannymcbrid dannymcbrid gabriellanémeth augustograssi nickalld valeriedelahay ""jessedangelo"" pitkuhlmann egonendrényi lesliehuntley robertduncan stuarthowel zahidabacchu moirahoulihan norbertzich ralphfloresjr. marcusalexand davidheinz ivánpohárnok garye.beach johnbaili tommyfinch justinditt clivemil carolinesax collingr thomasfloutz christofebhardt jonbak seanlandero joaniedien alexmatcham ferencberecz bélavaszari samgreenmun gergöbalika adrienasztalo lajose.szabó darrenquinn giovannigiuliano csabavásári zoltánfohn attilacsabai jánosczakó richardszabó kingabaranyai ferencbér kornélsipo craigappel gáborkasza zoltánhalmágyi grantgrabowski pálszûrö sörenblüthgen ericjen juliaegerton chaddombrova robertl.benununderworldunderworld"
8999,Derailed,"2005when two marri busi execut have an affair are blackmail by a violent crimin they are forc to turn the tabl on him to save their families.drama thrillerprison chicago rape basedonnovel hotelroom wifehusbandrelationship anonymouslett blackmail ""familysdailylife"" letter businessman relationshipproblem manbetweentwowomen reveng decept beat violenc wallet extramaritalaffair embezzl advertisingexecut flashback abort commutertraincliveowen jenniferaniston vincentcassel melissageorg addisontimlin xzibit rza sandrabe williamarmstrong tomconti rachaelblak richardleaf catherinemccord ""denisohare"" georginachapman giancarloesposito davidmorrissey davidoyelowo jenniferjoantayloravykaufman stuartbeatti bobweinstein harveyweinstein edshearmur jonathangordon lorenzodibonaventura peterbizi peterboyl roxykonrad natalieward andrewlaw mikaelhåfström danielb.cl markraggett kaygeorgi jamessiegel marinamorri jeanannblack susannalenton lindagambl jeremystecklerh never saw it coming.derail"
11323,The Informant!,2009a rise star at agri-industri giant archer daniel midland (adm) mark whitacr suddenli turn whistleblower. even as he expos hi company’ multi-n price-fix conspiraci to the fbi whitacr envis himself be hail as a hero of the common man and hand a promotion.drama comedi crimeagricultur compani witnesstomurdermattdamon scottbakula joelmchal melanielynskey anndowd thomasf.wilson tompapa rickoverton allanhavey pattonoswalt scottadsit eddiejemison clancybrown ardenmyrin tonyhal andrewdali frankwelk candyclark dicksmoth tomsmoth richardstevenhorvitz bobzani paulf.tompkin lucasmchughcarrolldougj.meerdink stevensoderbergh stevensoderbergh stephenmirrion marvinhamlisch scottz.burn carmencuba kurteichenwald johnrobotham claudettebariu shoshanarubin ricklefevour larryblak larryblak sandykenyon adriennehamalian-mangin missycohen mattcobi dennistownsbas on a tattle-tale.th informant!
270487,"Hail, Caesar!",2016tell the comed tale of eddi mannix a fixer who work for the hollywood studio in the 1950s. the stori find him at work when a star mysteri disappear in the middl of filming.comedi drama mysteryjournalist cat ransom kidnap ancientrom movieinmovi hollywood perioddramajoshbrolin georgeclooney aldenehrenreich ralphfienn scarlettjohansson tildaswinton channingtatum francesmcdormand jonahhil veronicaosorio heathergoldenhersh alisonpil maxbak fishersteven patrickfischl tommusgrav davidkrumholtz gregbaldwin patrickcarrol fredmelam johnbluth alexkarpovski armazdstepanian allanhavey robertpikedaniel robertpicardo ianblackman geoffreycantor christopherlambert roberttrebor michaelyama mingzhao helensiff basilhoffman lukespencerrobert ralphp.martin jamesaustinjohnson noahbaron timmperri noelconlon natashabassett richardabraham jondali denniscockrum clancybrown matherzickel tiffanylonsdal clementvonfranckenstein wayneknight jefflewi kylebornheim joshcook peterjason stephenelli jillianarmenant jacobwitkin jackhuston agynessdeyn emilybeecham benjaminbeatti j.r.horn caitlinmueld e.e.bel katemorganchadwick brianjon peterbanifaz cliftonsamuel k.c.reischerl jeremydavi marcosochoa colinbradburi ryanbreslin tylerhan caseygarvin lukehawkin evankasprzak patricklavalle adamperri ryanvandenboom alexdemkin daxhock sheshamarvin markstuart forrestwalsh michaelgambon tomokokarina dolphlundgrenrogerdeakin joelcoen joelcoen joelcoen joelcoen ethancoen ethancoen ethancoen ethancoen carterburwel ellenchenoweth timbevan ericfelln jessgonchor maryzophr robertgraf markoa.costanzo catherinefarrel frankreinalights. camera. abduction.hail caesar!
